id,description,url
IMG_LoadWEBPAnimation_IO,"Load a WEBP animation directly.
",https://wiki.libsdl.org/SDL3_image/IMG_LoadWEBPAnimation_IO
IMG_LoadWEBP_IO,"Load a WEBP image directly.
",https://wiki.libsdl.org/SDL3_image/IMG_LoadWEBP_IO
IMG_LoadXCF_IO,"Load a XCF image directly.
",https://wiki.libsdl.org/SDL3_image/IMG_LoadXCF_IO
IMG_LoadXPM_IO,"Load a XPM image directly.
",https://wiki.libsdl.org/SDL3_image/IMG_LoadXPM_IO
IMG_LoadXV_IO,"Load a XV image directly.
",https://wiki.libsdl.org/SDL3_image/IMG_LoadXV_IO
IMG_Load_IO,"Load an image from an SDL data source into a software surface.
",https://wiki.libsdl.org/SDL3_image/IMG_Load_IO
IMG_ReadXPMFromArray,"Load an XPM image from a memory array.
",https://wiki.libsdl.org/SDL3_image/IMG_ReadXPMFromArray
IMG_ReadXPMFromArrayToRGB888,"Load an XPM image from a memory array.
",https://wiki.libsdl.org/SDL3_image/IMG_ReadXPMFromArrayToRGB888
IMG_ResetAnimationDecoder,"Reset an animation decoder.
",https://wiki.libsdl.org/SDL3_image/IMG_ResetAnimationDecoder
IMG_Save,"Save an SDL_Surface into an image file.
",https://wiki.libsdl.org/SDL3_image/IMG_Save
IMG_SaveANIAnimation_IO,"Save an animation in ANI format to an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveANIAnimation_IO
IMG_SaveAPNGAnimation_IO,"Save an animation in APNG format to an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveAPNGAnimation_IO
IMG_SaveAVIF,"Save an SDL_Surface into a AVIF image file.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveAVIF
IMG_SaveAVIFAnimation_IO,"Save an animation in AVIF format to an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveAVIFAnimation_IO
IMG_SaveAVIF_IO,"Save an SDL_Surface into AVIF image data, via an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveAVIF_IO
IMG_SaveAnimation,"Save an animation to a file.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveAnimation
IMG_SaveAnimationTyped_IO,"Save an animation to an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveAnimationTyped_IO
IMG_SaveBMP,"Save an SDL_Surface into a BMP image file.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveBMP
IMG_SaveBMP_IO,"Save an SDL_Surface into BMP image data, via an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveBMP_IO
IMG_SaveCUR,"Save an SDL_Surface into a CUR image file.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveCUR
IMG_SaveCUR_IO,"Save an SDL_Surface into CUR image data, via an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveCUR_IO
IMG_SaveGIF,"Save an SDL_Surface into a GIF image file.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveGIF
IMG_SaveGIFAnimation_IO,"Save an animation in GIF format to an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveGIFAnimation_IO
IMG_SaveGIF_IO,"Save an SDL_Surface into GIF image data, via an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveGIF_IO
IMG_SaveICO,"Save an SDL_Surface into a ICO image file.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveICO
IMG_SaveICO_IO,"Save an SDL_Surface into ICO image data, via an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveICO_IO
IMG_SaveJPG,"Save an SDL_Surface into a JPEG image file.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveJPG
IMG_SaveJPG_IO,"Save an SDL_Surface into JPEG image data, via an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveJPG_IO
IMG_SavePNG,"Save an SDL_Surface into a PNG image file.
",https://wiki.libsdl.org/SDL3_image/IMG_SavePNG
IMG_SavePNG_IO,"Save an SDL_Surface into PNG image data, via an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SavePNG_IO
IMG_SaveTGA,"Save an SDL_Surface into a TGA image file.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveTGA
IMG_SaveTGA_IO,"Save an SDL_Surface into TGA image data, via an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveTGA_IO
IMG_SaveTyped_IO,"Save an SDL_Surface into formatted image data, via an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveTyped_IO
IMG_SaveWEBP,"Save an SDL_Surface into a WEBP image file.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveWEBP
IMG_SaveWEBPAnimation_IO,"Save an animation in WEBP format to an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveWEBPAnimation_IO
IMG_SaveWEBP_IO,"Save an SDL_Surface into WEBP image data, via an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_SaveWEBP_IO
IMG_Version,"This function gets the version of the dynamically linked SDL_image library.
",https://wiki.libsdl.org/SDL3_image/IMG_Version
IMG_isANI,"Detect ANI animated cursor data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isANI
IMG_isAVIF,"Detect AVIF image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isAVIF
IMG_isBMP,"Detect BMP image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isBMP
IMG_isCUR,"Detect CUR image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isCUR
IMG_isGIF,"Detect GIF image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isGIF
IMG_isICO,"Detect ICO image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isICO
IMG_isJPG,"Detect JPG image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isJPG
IMG_isJXL,"Detect JXL image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isJXL
IMG_isLBM,"Detect LBM image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isLBM
IMG_isPCX,"Detect PCX image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isPCX
IMG_isPNG,"Detect PNG image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isPNG
IMG_isPNM,"Detect PNM image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isPNM
IMG_isQOI,"Detect QOI image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isQOI
IMG_isSVG,"Detect SVG image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isSVG
IMG_isTIF,"Detect TIFF image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isTIF
IMG_isWEBP,"Detect WEBP image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isWEBP
IMG_isXCF,"Detect XCF image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isXCF
IMG_isXPM,"Detect XPM image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isXPM
IMG_isXV,"Detect XV image data on a readable/seekable SDL_IOStream.
",https://wiki.libsdl.org/SDL3_image/IMG_isXV
MIX_Audio,"An opaque object that represents audio data.
",https://wiki.libsdl.org/SDL3_mixer/MIX_Audio
MIX_AudioDecoder,"An opaque object that represents an audio decoder.
",https://wiki.libsdl.org/SDL3_mixer/MIX_AudioDecoder
MIX_AudioFramesToMS,"Convert sample frames for a [MIX_Audio](MIX_Audio)'s format to milliseconds.
",https://wiki.libsdl.org/SDL3_mixer/MIX_AudioFramesToMS
MIX_AudioMSToFrames,"Convert milliseconds to sample frames for a [MIX_Audio](MIX_Audio)'s format.
",https://wiki.libsdl.org/SDL3_mixer/MIX_AudioMSToFrames
MIX_CreateAudioDecoder,"Create a [MIX_AudioDecoder](MIX_AudioDecoder) from a path on the filesystem.
",https://wiki.libsdl.org/SDL3_mixer/MIX_CreateAudioDecoder
MIX_CreateAudioDecoder_IO,"Create a [MIX_AudioDecoder](MIX_AudioDecoder) from an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_mixer/MIX_CreateAudioDecoder_IO
MIX_CreateGroup,"Create a mixing group.
",https://wiki.libsdl.org/SDL3_mixer/MIX_CreateGroup
MIX_CreateMixer,"Create a mixer that generates audio to a memory buffer.
",https://wiki.libsdl.org/SDL3_mixer/MIX_CreateMixer
MIX_CreateMixerDevice,"Create a mixer that plays sound directly to an audio device.
",https://wiki.libsdl.org/SDL3_mixer/MIX_CreateMixerDevice
MIX_CreateSineWaveAudio,"Create a [MIX_Audio](MIX_Audio) that generates a sinewave.
",https://wiki.libsdl.org/SDL3_mixer/MIX_CreateSineWaveAudio
MIX_CreateTrack,"Create a new track on a mixer.
",https://wiki.libsdl.org/SDL3_mixer/MIX_CreateTrack
MIX_DecodeAudio,"Decode more audio from a [MIX_AudioDecoder](MIX_AudioDecoder).
",https://wiki.libsdl.org/SDL3_mixer/MIX_DecodeAudio
MIX_DestroyAudio,"Destroy the specified audio.
",https://wiki.libsdl.org/SDL3_mixer/MIX_DestroyAudio
MIX_DestroyAudioDecoder,"Destroy the specified audio decoder.
",https://wiki.libsdl.org/SDL3_mixer/MIX_DestroyAudioDecoder
MIX_DestroyGroup,"Destroy a mixing group.
",https://wiki.libsdl.org/SDL3_mixer/MIX_DestroyGroup
MIX_DestroyMixer,"Free a mixer.
",https://wiki.libsdl.org/SDL3_mixer/MIX_DestroyMixer
MIX_DestroyTrack,"Destroy the specified track.
",https://wiki.libsdl.org/SDL3_mixer/MIX_DestroyTrack
MIX_FramesToMS,"Convert sample frames, at a specific sample rate, to milliseconds.
",https://wiki.libsdl.org/SDL3_mixer/MIX_FramesToMS
MIX_Generate,"Generate mixer output when not driving an audio device.
",https://wiki.libsdl.org/SDL3_mixer/MIX_Generate
MIX_GetAudioDecoder,"Report the name of a specific audio decoders.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetAudioDecoder
MIX_GetAudioDecoderFormat,"Query the initial audio format of a [MIX_AudioDecoder](MIX_AudioDecoder).
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetAudioDecoderFormat
MIX_GetAudioDecoderProperties,"Get the properties associated with a [MIX_AudioDecoder](MIX_AudioDecoder).
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetAudioDecoderProperties
MIX_GetAudioDuration,"Get the length of a [MIX_Audio](MIX_Audio)'s playback in sample frames.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetAudioDuration
MIX_GetAudioFormat,"Query the initial audio format of a [MIX_Audio](MIX_Audio).
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetAudioFormat
MIX_GetAudioProperties,"Get the properties associated with a [MIX_Audio](MIX_Audio).
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetAudioProperties
MIX_GetGroupMixer,"Get the [MIX_Mixer](MIX_Mixer) that owns a [MIX_Group](MIX_Group).
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetGroupMixer
MIX_GetGroupProperties,"Get the properties associated with a group.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetGroupProperties
MIX_GetMixerFormat,"Get the audio format a mixer is generating.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetMixerFormat
MIX_GetMixerFrequencyRatio,"Get a mixer's master frequency ratio.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetMixerFrequencyRatio
MIX_GetMixerGain,"Get a mixer's master gain control.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetMixerGain
MIX_GetMixerProperties,"Get the properties associated with a mixer.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetMixerProperties
MIX_GetNumAudioDecoders,"Report the number of audio decoders available for use.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetNumAudioDecoders
MIX_GetTaggedTracks,"Get all tracks with a specific tag.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetTaggedTracks
MIX_GetTrack3DPosition,"Get a track's current position in 3D space.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetTrack3DPosition
MIX_GetTrackAudio,"Query the [MIX_Audio](MIX_Audio) assigned to a track.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetTrackAudio
MIX_GetTrackAudioStream,"Query the SDL_AudioStream assigned to a track.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetTrackAudioStream
MIX_GetTrackFadeFrames,"Query whether a given track is fading.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetTrackFadeFrames
MIX_GetTrackFrequencyRatio,"Query the frequency ratio of a track.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetTrackFrequencyRatio
MIX_GetTrackGain,"Get a track's gain control.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetTrackGain
MIX_GetTrackLoops,"Query how many loops remain for a given track.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetTrackLoops
MIX_GetTrackMixer,"Get the [MIX_Mixer](MIX_Mixer) that owns a [MIX_Track](MIX_Track).
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetTrackMixer
MIX_GetTrackPlaybackPosition,"Get the current input position of a playing track.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetTrackPlaybackPosition
MIX_GetTrackProperties,"Get the properties associated with a track.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetTrackProperties
MIX_GetTrackRemaining,"Return the number of sample frames remaining to be mixed in a track.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetTrackRemaining
MIX_GetTrackTags,"Get the tags currently associated with a track.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GetTrackTags
MIX_Group,"An opaque object that represents a grouping of tracks.
",https://wiki.libsdl.org/SDL3_mixer/MIX_Group
MIX_GroupMixCallback,"A callback that fires when a [MIX_Group](MIX_Group) has completed mixing.
",https://wiki.libsdl.org/SDL3_mixer/MIX_GroupMixCallback
MIX_Init,"Initialize the SDL_mixer library.
",https://wiki.libsdl.org/SDL3_mixer/MIX_Init
MIX_LoadAudio,"Load audio for playback from a file.
",https://wiki.libsdl.org/SDL3_mixer/MIX_LoadAudio
MIX_LoadAudioNoCopy,"Load audio for playback from a memory buffer without making a copy.
",https://wiki.libsdl.org/SDL3_mixer/MIX_LoadAudioNoCopy
MIX_LoadAudioWithProperties,"Load audio for playback through a collection of properties.
",https://wiki.libsdl.org/SDL3_mixer/MIX_LoadAudioWithProperties
MIX_LoadAudio_IO,"Load audio for playback from an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_mixer/MIX_LoadAudio_IO
MIX_LoadRawAudio,"Load raw PCM data from a memory buffer.
",https://wiki.libsdl.org/SDL3_mixer/MIX_LoadRawAudio
MIX_LoadRawAudioNoCopy,"Load raw PCM data from a memory buffer without making a copy.
",https://wiki.libsdl.org/SDL3_mixer/MIX_LoadRawAudioNoCopy
MIX_LoadRawAudio_IO,"Load raw PCM data from an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_mixer/MIX_LoadRawAudio_IO
MIX_LockMixer,"Lock a mixer by obtaining its internal mutex.
",https://wiki.libsdl.org/SDL3_mixer/MIX_LockMixer
MIX_MSToFrames,"Convert milliseconds to sample frames at a specific sample rate.
",https://wiki.libsdl.org/SDL3_mixer/MIX_MSToFrames
MIX_Mixer,"An opaque object that represents a mixer.
",https://wiki.libsdl.org/SDL3_mixer/MIX_Mixer
MIX_PauseAllTracks,"Pause all currently-playing tracks.
",https://wiki.libsdl.org/SDL3_mixer/MIX_PauseAllTracks
MIX_PauseTag,"Pause all tracks with a specific tag.
",https://wiki.libsdl.org/SDL3_mixer/MIX_PauseTag
MIX_PauseTrack,"Pause a currently-playing track.
",https://wiki.libsdl.org/SDL3_mixer/MIX_PauseTrack
MIX_PlayAudio,"Play a [MIX_Audio](MIX_Audio) from start to finish without any management.
",https://wiki.libsdl.org/SDL3_mixer/MIX_PlayAudio
MIX_PlayTag,"Start (or restart) mixing all tracks with a specific tag for playback.
",https://wiki.libsdl.org/SDL3_mixer/MIX_PlayTag
MIX_PlayTrack,"Start (or restart) mixing a track for playback.
",https://wiki.libsdl.org/SDL3_mixer/MIX_PlayTrack
MIX_Point3D.0,"X coordinate (negative left, positive right).",https://wiki.libsdl.org/SDL3_mixer/MIX_Point3D
MIX_Point3D.1,"Y coordinate (negative down, positive up).",https://wiki.libsdl.org/SDL3_mixer/MIX_Point3D
MIX_Point3D.2,"Z coordinate (negative forward, positive back).",https://wiki.libsdl.org/SDL3_mixer/MIX_Point3D
MIX_Point3D,"3D coordinates for [MIX_SetTrack3DPosition](MIX_SetTrack3DPosition).
",https://wiki.libsdl.org/SDL3_mixer/MIX_Point3D
MIX_PostMixCallback,"A callback that fires when all mixing has completed.
",https://wiki.libsdl.org/SDL3_mixer/MIX_PostMixCallback
MIX_Quit,"Deinitialize the SDL_mixer library.
",https://wiki.libsdl.org/SDL3_mixer/MIX_Quit
MIX_ResumeAllTracks,"Resume all currently-paused tracks.
",https://wiki.libsdl.org/SDL3_mixer/MIX_ResumeAllTracks
MIX_ResumeTag,"Resume all tracks with a specific tag.
",https://wiki.libsdl.org/SDL3_mixer/MIX_ResumeTag
MIX_ResumeTrack,"Resume a currently-paused track.
",https://wiki.libsdl.org/SDL3_mixer/MIX_ResumeTrack
MIX_SetGroupPostMixCallback,"Set a callback that fires when a mixer group has completed mixing.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetGroupPostMixCallback
MIX_SetMixerFrequencyRatio,"Set a mixer's master frequency ratio.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetMixerFrequencyRatio
MIX_SetMixerGain,"Set a mixer's master gain control.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetMixerGain
MIX_SetPostMixCallback,"Set a callback that fires when all mixing has completed.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetPostMixCallback
MIX_SetTagGain,"Set the gain control of all tracks with a specific tag.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTagGain
MIX_SetTrack3DPosition,"Set a track's position in 3D space.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrack3DPosition
MIX_SetTrackAudio,"Set a [MIX_Track](MIX_Track)'s input to a [MIX_Audio](MIX_Audio).
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrackAudio
MIX_SetTrackAudioStream,"Set a [MIX_Track](MIX_Track)'s input to an SDL_AudioStream.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrackAudioStream
MIX_SetTrackCookedCallback,"Set a callback that fires when the mixer has transformed a track's audio.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrackCookedCallback
MIX_SetTrackFrequencyRatio,"Change the frequency ratio of a track.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrackFrequencyRatio
MIX_SetTrackGain,"Set a track's gain control.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrackGain
MIX_SetTrackGroup,"Assign a track to a mixing group.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrackGroup
MIX_SetTrackIOStream,"Set a [MIX_Track](MIX_Track)'s input to an SDL_IOStream.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrackIOStream
MIX_SetTrackLoops,"Change the number of times a currently-playing track will loop.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrackLoops
MIX_SetTrackOutputChannelMap,"Set the current output channel map of a track.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrackOutputChannelMap
MIX_SetTrackPlaybackPosition,"Seek a playing track to a new position in its input.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrackPlaybackPosition
MIX_SetTrackRawCallback,"Set a callback that fires when a [MIX_Track](MIX_Track) has initial decoded audio.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrackRawCallback
MIX_SetTrackRawIOStream,"Set a [MIX_Track](MIX_Track)'s input to an SDL_IOStream providing raw PCM data.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrackRawIOStream
MIX_SetTrackStereo,"Force a track to stereo output, with optionally left/right panning.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrackStereo
MIX_SetTrackStoppedCallback,"Set a callback that fires when a [MIX_Track](MIX_Track) is stopped.
",https://wiki.libsdl.org/SDL3_mixer/MIX_SetTrackStoppedCallback
MIX_StereoGains.0,left channel gain,https://wiki.libsdl.org/SDL3_mixer/MIX_StereoGains
